ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,UndercutBankID,UTMZone,UTMNorthing,UTMEasting,GPSAccuracy,GPSAccuracyType,EstimatedLength,Width25,Width50,Width75,Bank,AverageWidth,NearestUnitBoundary,AverageDepth,Elevation,ChannelUnitID,ChannelUnit_ChannelUnitNumber,DistanceToNearestUnitBoundary,EstimatedUndercutArea
67528,dsgn4-000094,12,Upper Grande Ronde,8/7/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,574,8/7/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,193873,,,2,11,4997778,385791,0.87,HDOP,4,0.3,0.3,0.3,Left,0.3,Upstream,0.45,1311,3,3,5,1.2
67528,dsgn4-000094,12,Upper Grande Ronde,8/7/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,574,8/7/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,193874,,,1,11,4997774,385782,0.88,HDOP,1.5,0.3,0.3,0.3,Left,0.3,Upstream,0.25,1315,4,4,5,0.45
67528,dsgn4-000094,12,Upper Grande Ronde,7/13/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,727,7/13/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,155850,,,4,11,4997770,385775,,,1,0.25,0.25,0.25,Left,0.25,Downstream,0.31,,6,6,6,0.25
67528,dsgn4-000094,12,Upper Grande Ronde,7/13/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,727,7/13/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,155851,,,3,11,4997742,385784,,,1.5,0.24,0.24,0.24,Right,0.24,Downstream,0.34,,8,8,10,0.36
67528,dsgn4-000094,12,Upper Grande Ronde,7/13/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,727,7/13/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,155852,,,2,11,4997775,385708,,,1,0.36,0.36,0.36,Left,0.36,Upstream,0.38,,6,6,10,0.36
67528,dsgn4-000094,12,Upper Grande Ronde,7/13/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Grande Ronde Steelhead-Transport-Public,Annual,727,7/13/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,155853,,,1,11,4997829,385823,,,1,0.15,0.15,0.15,Right,0.15,Downstream,0.1,,1,1,1,0.15
67528,dsgn4-000094,12,Upper Grande Ronde,7/2/2013,UGR_Medium_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1446,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,170975352,,,1,11,4997743,385793,1.19,HDOP,2,0.7,0.73,0.85,Right,0.76,,,1315,11,11,,1.52
67528,dsgn4-000094,12,Upper Grande Ronde,7/2/2013,UGR_Medium_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1446,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,170975353,,,1,11,4997780,385770,3.49,HDOP,1,0.23,0.27,0.22,Left,0.24,,,1288,5,5,,0.24
67528,dsgn4-000094,12,Upper Grande Ronde,7/8/2014,ODFW Medium Streams,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Transport-Public,Annual,2139,7/8/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184389640,,,1,11,4997740,385777,10,,2,0.4,1.26,0.2,Right,0.62,,,1306,9,9,,1.24
67528,dsgn4-000094,12,Upper Grande Ronde,7/8/2014,ODFW Medium Streams,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Transport-Public,Annual,2139,7/8/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184389641,,,1,11,4997745,385782,5,,11.5,0.77,0.87,0.38,Right,0.67,,,1289,11,11,,7.74
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2820,6/29/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192010110,,,1,11,4997841,385840,5,,2,0.33,0.2,0.45,Left,0.33,,,1317,5,5,,0.65
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2820,6/29/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192010111,,,1,11,4997841,385840,5,,2,0.45,0.3,0.38,Left,0.38,,,1317,6,6,,0.75
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2820,6/29/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192010112,,,1,11,4997774,385765,10,,1.5,0.3,0.25,0.48,Left,0.34,,,1247,7,7,,0.51
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2820,6/29/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192010113,,,1,11,4997773,385769,5,,1.5,0.2,0.4,0.4,Right,0.33,,,1293,10,10,,0.5
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2820,6/29/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192010114,,,1,11,4997749,385785,10,,2,0.45,0.5,0.3,Right,0.42,,,1309,12,12,,0.83
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3750,6/29/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204159321,,,1,11,4997775,385775,2,,1.2,0.24,0.25,0.3,Left,0.26,,,1312,6,6,,0.32
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3750,6/29/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204159322,,,2,11,4997773,385772,2,,2.5,0.28,0.42,0.46,Left,0.39,,,1311,6,6,,0.97
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3750,6/29/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204159323,,,1,11,4997741,385781,3,,3.5,0.34,0.56,0.39,Right,0.43,,,1311,9,9,,1.51
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3750,6/29/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204159324,,,1,11,4997735,385793,2,,1.5,0.6,0.65,0.53,Right,0.59,,,1316,11,11,,0.89
67528,dsgn4-000094,12,Upper Grande Ronde,6/29/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3750,6/29/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204159325,,,1,11,4997736,385798,2,,2.9,0.22,0.24,0.26,Right,0.24,,,1316,12,12,,0.7
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736577,,,1,11,4997735,385802,,,2,0.21,0.25,0.19,Right,0.22,,,1330,9,9,,0.43
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736578,,,1,11,4997737,385797,,,2,0.4,0.39,0.27,Right,0.35,,,1330,8,8,,0.71
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736579,,,1,11,4997742,385788,,,1,0.42,0.42,0.35,Right,0.4,,,1330,7,7,,0.4
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736580,,,1,11,4997772,385776,,,1.5,0.5,0.48,0.38,Left,0.45,,,1330,5,5,,0.68
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736581,,,2,11,4997774,385776,,,3,0.55,0.42,0.35,Left,0.44,,,1330,5,5,,1.32
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736582,,,1,11,4997777,385779,,,1,0.58,0.4,0.38,Left,0.45,,,1330,4,4,,0.45
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736583,,,1,11,4997780,385792,,,1.51,0.8,0.35,0.32,Left,0.49,,,1330,3,3,,0.74
67528,dsgn4-000094,12,Upper Grande Ronde,6/26/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4546,6/26/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206736584,,,2,11,4997780,385792,,,2,0.72,0.5,0.4,Left,0.54,,,1330,3,3,,1.08
67529,dsgn4-000161,12,Upper Grande Ronde,9/19/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Source-Public,Annual,575,9/19/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,270896,,,5,11,4994711,455534,1.72,HDOP,5,0.4,0.4,0.4,Right,0.4,Upstream,0.2,1475,1,1,8,2
67529,dsgn4-000161,12,Upper Grande Ronde,9/19/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Source-Public,Annual,575,9/19/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,270897,,,4,11,4994710,455535,1.73,HDOP,2,0.5,0.5,0.5,Left,0.5,Downstream,0.15,1473,2,2,0,1
67529,dsgn4-000161,12,Upper Grande Ronde,9/19/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Source-Public,Annual,575,9/19/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,270898,,,3,11,4994747,455610,1.05,HDOP,3,1,1,1,Left,1,Upstream,0.25,1469,6,6,3,3
67529,dsgn4-000161,12,Upper Grande Ronde,9/19/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Source-Public,Annual,575,9/19/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,270899,,,2,11,4994773,455645,1.09,HDOP,2.5,0.4,0.4,0.4,Right,0.4,Upstream,0.15,1468,9,9,3,1
67529,dsgn4-000161,12,Upper Grande Ronde,9/19/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Source-Public,Annual,575,9/19/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,270900,,,1,11,4994774,455661,1.24,HDOP,2,0.65,0.65,0.65,Right,0.65,Downstream,0.25,1465,10,10,3,1.3
67529,dsgn4-000161,12,Upper Grande Ronde,8/26/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Source-Public,Annual,1717,8/26/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,172613892,,,1,11,4994775,455644,1.2,HDOP,2.3,0.22,0.89,0.34,Right,0.48,,,1515,9,9,,1.11
67529,dsgn4-000161,12,Upper Grande Ronde,8/26/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Source-Public,Annual,1717,8/26/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,172613893,,,2,11,4994747,455613,1.24,HDOP,2.1,0.48,0.78,0.83,Left,0.7,,,1469,5,5,,1.46
67529,dsgn4-000161,12,Upper Grande Ronde,8/26/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Source-Public,Annual,1717,8/26/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,172613894,,,1,11,4994716,455527,1.7,HDOP,3.7,0.32,0.38,0.31,Right,0.34,,,1451,1,1,,1.25
67529,dsgn4-000161,12,Upper Grande Ronde,8/25/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Source-Public,Annual,2145,8/25/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185690302,,,1,11,4994785,455689,5,,2,0.4,1,0.65,Right,0.68,,,1462,11,11,,1.37
67529,dsgn4-000161,12,Upper Grande Ronde,8/25/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Source-Public,Annual,2145,8/25/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185690303,,,1,11,4994783,455595,10,,2,1,0.65,1,Left,0.88,,,1518,8,8,,1.77
67529,dsgn4-000161,12,Upper Grande Ronde,8/25/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Source-Public,Annual,2145,8/25/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185690304,,,1,11,4994744,455611,5,,2,0.39,0.53,0.4,Left,0.44,,,1446,2,2,,0.88
67529,dsgn4-000161,12,Upper Grande Ronde,8/25/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Source-Public,Annual,2145,8/25/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185690305,,,1,11,4994706,455526,5,,2,0.47,0.3,0.21,Right,0.33,,,1477,1,1,,0.65
67529,dsgn4-000161,12,Upper Grande Ronde,8/25/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Source-Public,Annual,2145,8/25/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185690306,,,2,11,4994701,455535,10,,3,0.62,0.6,0.59,Right,0.6,,,1467,1,1,,1.81
67529,dsgn4-000161,12,Upper Grande Ronde,7/27/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Source-Public,Annual,2828,7/27/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194131898,,,1,11,4994764,455641,,Apple Accuracy,1.75,0.7,1,0.42,Right,0.71,,,1456,13,13,,1.24
67529,dsgn4-000161,12,Upper Grande Ronde,7/27/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Source-Public,Annual,2828,7/27/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194131899,,,1,11,4994747,455612,,Apple Accuracy,2,0.2,1.1,0.5,Left,0.6,,,1473,8,8,,1.2
67529,dsgn4-000161,12,Upper Grande Ronde,7/27/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Source-Public,Annual,2828,7/27/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194131900,,,1,11,4994761,455584,,Apple Accuracy,1,0.12,0.78,0.38,Right,0.43,,,1504,7,7,,0.43
67529,dsgn4-000161,12,Upper Grande Ronde,9/7/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Source-Public,Annual,3755,9/7/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,204155023,,,1,11,4994776,455639,10,Apple Accuracy,2,0.4,1.29,0.38,Right,0.69,,,1473,13,13,,1.38
67529,dsgn4-000161,12,Upper Grande Ronde,8/28/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Source-Public,Annual,4549,8/28/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,209089711,,,1,11,4994703,455531,10,Apple Accuracy,4,0.4,0.3,0.4,Right,0.37,,,1464,2,2,,1.47
67529,dsgn4-000161,12,Upper Grande Ronde,8/28/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Source-Public,Annual,4549,8/28/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,209089712,,,1,11,4994707,455540,5,Apple Accuracy,2,0.4,0.2,0.55,Left,0.38,,,1459,3,3,,0.77
67529,dsgn4-000161,12,Upper Grande Ronde,8/28/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Source-Public,Annual,4549,8/28/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,209089713,,,1,11,4994738,455585,5,Apple Accuracy,1.5,0.5,0.4,0.4,Right,0.43,,,1453,6,6,,0.65
67529,dsgn4-000161,12,Upper Grande Ronde,8/28/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Source-Public,Annual,4549,8/28/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,209089714,,,1,11,4994752,455607,5,Apple Accuracy,3,0.7,0.6,0.65,Left,0.65,,,1459,7,7,,1.95
67529,dsgn4-000161,12,Upper Grande Ronde,8/28/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Source-Public,Annual,4549,8/28/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,209089715,,,1,11,4994770,455663,5,Apple Accuracy,2,0.25,0.19,0.3,Left,0.25,,,1461,10,10,,0.49
67530,dsgn4-000168,12,Upper Grande Ronde,9/6/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Depositional-Public,Annual,576,9/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,243558,,,5,11,5000096,451509,1.16,HDOP,3,0.55,0.55,0.55,Right,0.55,Upstream,0.4,1284,5,5,1,1.65
67530,dsgn4-000168,12,Upper Grande Ronde,9/6/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Depositional-Public,Annual,576,9/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,243559,,,4,11,5000138,451540,1.26,HDOP,2,0.35,0.35,0.35,Right,0.35,Upstream,0.45,1292,9,9,2,0.7
67530,dsgn4-000168,12,Upper Grande Ronde,9/6/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Depositional-Public,Annual,576,9/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,243560,,,3,11,5000155,451563,1.84,HDOP,1.5,0.5,0.5,0.5,Left,0.5,Upstream,0.2,1302,10,10,12,0.75
67530,dsgn4-000168,12,Upper Grande Ronde,9/6/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Depositional-Public,Annual,576,9/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,243561,,,2,11,5000162,451578,1.84,HDOP,1,0.3,0.3,0.3,Left,0.3,Upstream,0.4,1309,10,10,6,0.3
67530,dsgn4-000168,12,Upper Grande Ronde,9/6/2012,Steelhead Public Annual Sites,Chris Horn Crew,2012,2,Grande Ronde Steelhead-Depositional-Public,Annual,576,9/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,243562,,,1,11,5000196,451585,1.83,HDOP,2,0.4,0.4,0.4,Right,0.4,Downstream,0.5,1325,14,14,4,0.8
67530,dsgn4-000168,12,Upper Grande Ronde,9/23/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Depositional-Public,Annual,1718,9/23/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174481361,,,1,,,,,,1.5,0.39,0.59,0.37,Left,0.45,,,,6,6,,0.68
67530,dsgn4-000168,12,Upper Grande Ronde,9/23/2013,UGR_CC_Big_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Depositional-Public,Annual,1718,9/23/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174481362,,,2,11,5000095,451506,1.65,HDOP,3,0.36,0.55,0.44,Right,0.45,,,1289,3,3,,1.35
67530,dsgn4-000168,12,Upper Grande Ronde,8/18/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Depositional-Public,Annual,2146,8/18/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185356566,,,1,11,5000080,451497,5,,4.5,0.2,0.47,0.23,Right,0.3,,,1273,2,2,,1.35
67530,dsgn4-000168,12,Upper Grande Ronde,8/18/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Depositional-Public,Annual,2146,8/18/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185356567,,,1,11,5000119,451524,5,,3,0.32,0.22,0.54,Left,0.36,,,1274,5,5,,1.08
67530,dsgn4-000168,12,Upper Grande Ronde,8/18/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Depositional-Public,Annual,2146,8/18/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185356568,,,1,11,5000101,451521,10,,5,0.65,0.7,0.41,Right,0.59,,,1266,6,6,,2.93
67530,dsgn4-000168,12,Upper Grande Ronde,8/18/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Depositional-Public,Annual,2146,8/18/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,185356569,,,1,11,5000134,451547,5,,1.5,0.22,0.5,0.24,Left,0.32,,,1281,8,8,,0.48
67530,dsgn4-000168,12,Upper Grande Ronde,7/22/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Depositional-Public,Annual,2829,7/22/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194144267,,,1,11,5000130,451542,5,Apple Accuracy,3,0.51,0.6,0.3,Right,0.47,,,1276,9,9,,1.41
67530,dsgn4-000168,12,Upper Grande Ronde,7/22/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Depositional-Public,Annual,2829,7/22/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194144268,,,1,11,5000094,451503,10,Apple Accuracy,4.5,0.39,0.67,0.52,Right,0.53,,,1258,4,4,,2.37
67530,dsgn4-000168,12,Upper Grande Ronde,7/22/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Depositional-Public,Annual,2829,7/22/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194144269,,,1,11,5000096,451507,10,Apple Accuracy,1.7,0.61,0.69,0.41,Right,0.57,,,1259,5,5,,0.97
67530,dsgn4-000168,12,Upper Grande Ronde,7/22/2015,ODFW Medium Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Depositional-Public,Annual,2829,7/22/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,194144270,,,1,11,5000091,451486,10,Apple Accuracy,1.2,0.33,0.38,0.35,Right,0.35,,,1278,2,2,,0.42
67530,dsgn4-000168,12,Upper Grande Ronde,8/23/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Depositional-Public,Annual,3756,8/23/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,200774917,,,1,11,5000070,451512,10,Apple Accuracy,3.89,0.43,0.57,0.25,Right,0.42,,,1295,4,4,,1.62
67530,dsgn4-000168,12,Upper Grande Ronde,8/23/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Depositional-Public,Annual,3756,8/23/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,200774918,,,1,11,5000094,451562,10,Apple Accuracy,3,0.37,0.3,0.77,Right,0.48,,,1266,9,9,,1.44
67530,dsgn4-000168,12,Upper Grande Ronde,8/30/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Depositional-Public,Annual,4550,8/30/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208166371,,,1,11,5000096,451507,5,Apple Accuracy,1,0.3,0.2,0.25,Right,0.25,,,1269,4,4,,0.25
67530,dsgn4-000168,12,Upper Grande Ronde,8/30/2017,ODFW Large Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Depositional-Public,Annual,4550,8/30/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208166372,,,1,11,5000089,451510,5,Apple Accuracy,1.5,0.4,0.5,0.4,Right,0.43,,,1279,5,5,,0.65
67531,dsgn4-000202,12,Upper Grande Ronde,8/6/2012,CRITFC Aug 6-10,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,882,8/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,220023,12 m dstr of u16,,4,11,5010728,390647,0.85,HDOP,2,0.45,0.45,0.45,Right,0.45,Upstream,0.2,1018,16,15,12,0.9
67531,dsgn4-000202,12,Upper Grande Ronde,8/6/2012,CRITFC Aug 6-10,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,882,8/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,220024,,,3,11,5010730,390652,0.87,HDOP,2,0.42,0.42,0.42,Right,0.42,Downstream,0.15,1020,16,15,21,0.84
67531,dsgn4-000202,12,Upper Grande Ronde,8/6/2012,CRITFC Aug 6-10,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,882,8/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,220025,,,2,11,5010732,390655,0.87,HDOP,1,0.15,0.15,0.15,Right,0.15,Downstream,0.05,1025,16,15,20,0.15
67531,dsgn4-000202,12,Upper Grande Ronde,8/6/2012,CRITFC Aug 6-10,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,882,8/6/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,220026,1.5 upst of u13,,1,11,5010735,390697,1,HDOP,4.5,0.35,0.35,0.35,Right,0.35,Upstream,0.2,1022,14,13,1.5,1.58
67531,dsgn4-000202,12,Upper Grande Ronde,7/19/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Annual,1340,7/19/2013,1966,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,171425941,,,1,11,5010914,390861,1.1,HDOP,3,0.9,0.85,1.3,Left,1.02,,,1024,3,3,,3.05
